id,set_name,mode_requested,mode_used,language,query,answer,latency_ms,source_count,sources,confidence,grounded_flag,available,route_reason
72,evaluation_multilingual,Fine-Tuned,Fine-Tuned,Kazakh,Банктер үшін KYC талаптары қандай және қандай құжаттар қажет?,"=== SECTION 4: KYC (KNOW YOUR CUSTOMER) ===

KYC is a mandatory process for banks and financial institutions to verify customer identity and assess risk. KYC FOUR PILLARS
1.",2017,2,banking_knowledge.txt | us_banking_knowledge.txt,High,yes,yes,finetuned_direct
73,evaluation_multilingual,Fine-Tuned,Fine-Tuned,Uzbek,Banklar uchun KYC talablari qanday va qanday hujjatlar kerak?,"=== SECTION 4: KYC (KNOW YOUR CUSTOMER) ===

KYC is a mandatory process for banks and financial institutions to verify customer identity and assess risk. KYC FOUR PILLARS
1.",2035,2,banking_knowledge.txt | us_banking_knowledge.txt,Moderate,yes,yes,finetuned_direct
74,evaluation_multilingual,Fine-Tuned,Fine-Tuned,Kyrgyz,Банктар үчүн KYC талаптары кандай жана кандай документтер керек?,"=== SECTION 4: KYC (KNOW YOUR CUSTOMER) ===

KYC is a mandatory process for banks and financial institutions to verify customer identity and assess risk. KYC FOUR PILLARS
1.",2032,2,banking_knowledge.txt | us_banking_knowledge.txt,High,yes,yes,finetuned_direct
75,evaluation_multilingual,Fine-Tuned,Fine-Tuned,Tajik,Талабот ба KYC барои бонкҳо чист ва чه ҳуҷҷатҳо лозиманд?,"=== SECTION 4: KYC (KNOW YOUR CUSTOMER) ===

KYC is a mandatory process for banks and financial institutions to verify customer identity and assess risk. KYC FOUR PILLARS
1.",2037,2,banking_knowledge.txt | us_banking_knowledge.txt,High,yes,yes,finetuned_direct
76,evaluation_multilingual,Fine-Tuned,Fine-Tuned,Turkmen,Banklar üçin KYC talaplar nämeler we haýsy resminamalar gerek?,"=== SECTION 4: KYC (KNOW YOUR CUSTOMER) ===

KYC is a mandatory process for banks and financial institutions to verify customer identity and assess risk. KYC FOUR PILLARS
1.",2063,2,banking_knowledge.txt | us_banking_knowledge.txt,Moderate,yes,yes,finetuned_direct
77,evaluation_multilingual,Fine-Tuned,Fine-Tuned,Georgian,რა არის KYC მოთხოვნები ბანკებისთვის და რა დოკუმენტებია საჭირო?,"=== SECTION 4: KYC (KNOW YOUR CUSTOMER) ===

KYC is a mandatory process for banks and financial institutions to verify customer identity and assess risk. KYC FOUR PILLARS
1.",2021,2,banking_knowledge.txt | us_banking_knowledge.txt,High,yes,yes,finetuned_direct
78,evaluation_multilingual,Fine-Tuned,Fine-Tuned,Armenian,Որո՞նք են KYC-ի պահանջները բանկերի համար և ի՞նչ փաստաթղթեր են անհրաժեշտ:,"=== SECTION 4: KYC (KNOW YOUR CUSTOMER) ===

KYC is a mandatory process for banks and financial institutions to verify customer identity and assess risk. KYC FOUR PILLARS
1.",2035,2,banking_knowledge.txt | us_banking_knowledge.txt,High,yes,yes,finetuned_direct
79,evaluation_multilingual,Fine-Tuned,Fine-Tuned,Mongolian,"Банкуудад KYC-ийн шаардлага юу вэ, ямар баримт бичиг хэрэгтэй вэ?","=== SECTION 4: KYC (KNOW YOUR CUSTOMER) ===

KYC is a mandatory process for banks and financial institutions to verify customer identity and assess risk. KYC FOUR PILLARS
1.",2021,2,banking_knowledge.txt | us_banking_knowledge.txt,High,yes,yes,finetuned_direct
80,evaluation_multilingual,Fine-Tuned,Fine-Tuned,Tibetan,དངུལ་ཁང་ལ་ KYC གི་དགོས་མཁོ་གང་ཡིན་ནམ།,"=== SECTION 4: KYC (KNOW YOUR CUSTOMER) ===

KYC is a mandatory process for banks and financial institutions to verify customer identity and assess risk. KYC FOUR PILLARS
1.",2046,2,banking_knowledge.txt | us_banking_knowledge.txt,High,yes,yes,finetuned_direct
81,evaluation_multilingual,Auto,Auto -> Fine-Tuned,Hebrew,מהן שלוש שלבי הלבנת הון וכיצד הבנקים מזהים אותן?,- Expected Loss (EL) = PD × LGD × EAD === SECTION 6: BANKING PRODUCTS & SERVICES ===,2031,1,banking_knowledge.txt,Moderate,yes,yes,multilingual_fallback_finetuned
82,evaluation_multilingual,Auto,Auto -> Fine-Tuned,Yiddish,וואָס איז מאָני לאָנדערינג און וואָס זענען די דריי סטאַדיעס?,- Expected Loss (EL) = PD × LGD × EAD === SECTION 6: BANKING PRODUCTS & SERVICES ===,2035,1,banking_knowledge.txt,Moderate,yes,yes,multilingual_fallback_finetuned
83,evaluation_multilingual,Auto,Auto -> Fine-Tuned,Catalan,Quins són els tres estadis del blanqueig de diners?,- Expected Loss (EL) = PD × LGD × EAD === SECTION 6: BANKING PRODUCTS & SERVICES ===,2032,1,banking_knowledge.txt,Moderate,yes,yes,multilingual_fallback_finetuned
84,evaluation_multilingual,Auto,Auto -> Fine-Tuned,Basque,Zer da dirua zuritzea eta zeintzuk dira hiru faseak?,- Expected Loss (EL) = PD × LGD × EAD === SECTION 6: BANKING PRODUCTS & SERVICES ===,2025,1,banking_knowledge.txt,Moderate,yes,yes,multilingual_fallback_finetuned
85,evaluation_multilingual,Auto,Auto -> Fine-Tuned,Galician,Cales son as tres etapas do branqueamento de capitais?,- Expected Loss (EL) = PD × LGD × EAD === SECTION 6: BANKING PRODUCTS & SERVICES ===,2028,1,banking_knowledge.txt,Moderate,yes,yes,multilingual_fallback_finetuned
86,evaluation_multilingual,Auto,Auto -> Fine-Tuned,Welsh,Beth yw golchi arian a beth yw'r tair cam?,- Expected Loss (EL) = PD × LGD × EAD === SECTION 6: BANKING PRODUCTS & SERVICES ===,2032,1,banking_knowledge.txt,Moderate,yes,yes,multilingual_fallback_finetuned
87,evaluation_multilingual,Auto,Auto -> Fine-Tuned,Irish,Cad é sciúradh airgid agus cad iad na trí chéim?,- Expected Loss (EL) = PD × LGD × EAD === SECTION 6: BANKING PRODUCTS & SERVICES ===,2025,2,banking_knowledge.txt | us_banking_knowledge.txt,Moderate,yes,yes,multilingual_fallback_finetuned
88,evaluation_multilingual,Auto,Auto -> Fine-Tuned,Scottish Gaelic,Dè a th' ann an sgleog airgid agus dè na trì ìrean?,- Expected Loss (EL) = PD × LGD × EAD === SECTION 6: BANKING PRODUCTS & SERVICES ===,2030,2,banking_knowledge.txt | us_banking_knowledge.txt,Moderate,yes,yes,multilingual_fallback_finetuned
89,evaluation_multilingual,Auto,Auto -> Fine-Tuned,Icelandic,Hvað er peningaþvætti og hverjar eru þrjár stigin?,- Expected Loss (EL) = PD × LGD × EAD === SECTION 6: BANKING PRODUCTS & SERVICES ===,2029,1,banking_knowledge.txt,Moderate,yes,yes,multilingual_fallback_finetuned
90,evaluation_multilingual,Auto,Auto -> Fine-Tuned,Faroese,Hvat er peningavasking og hvørjar eru tríggjar stigini?,- Expected Loss (EL) = PD × LGD × EAD === SECTION 6: BANKING PRODUCTS & SERVICES ===,2033,1,banking_knowledge.txt,Moderate,yes,yes,multilingual_fallback_finetuned
91,evaluation_multilingual,Auto,Auto -> Fine-Tuned,Luxembourgish,Wat ass Geldwäschen a wat sinn déi dräi Phasen?,- Expected Loss (EL) = PD × LGD × EAD === SECTION 6: BANKING PRODUCTS & SERVICES ===,2035,1,banking_knowledge.txt,Moderate,yes,yes,multilingual_fallback_finetuned
92,evaluation_multilingual,Auto,Auto -> Fine-Tuned,Romansh,Che cosa è il riciclaggio di denaro e quali sono le tre fasi?,- Expected Loss (EL) = PD × LGD × EAD === SECTION 6: BANKING PRODUCTS & SERVICES ===,2037,2,banking_knowledge.txt | us_banking_knowledge.txt,Moderate,yes,yes,multilingual_fallback_finetuned
93,evaluation_multilingual,Auto,Auto -> Fine-Tuned,Occitan,Qu'es lo blanquiment d'argent e quinas son las tres etapas?,- Expected Loss (EL) = PD × LGD × EAD === SECTION 6: BANKING PRODUCTS & SERVICES ===,2031,1,banking_knowledge.txt,Moderate,yes,yes,multilingual_fallback_finetuned
94,evaluation_multilingual,Auto,Auto -> Fine-Tuned,Breton,Petra eo an argant glanaat ha petra eo ar teir kammenn?,- Expected Loss (EL) = PD × LGD × EAD === SECTION 6: BANKING PRODUCTS & SERVICES ===,2029,1,banking_knowledge.txt,Moderate,yes,yes,multilingual_fallback_finetuned
95,evaluation_multilingual,Auto,Auto -> Fine-Tuned,Corsican,Cosa hè u riciclaghju di soldi è quali sò i trè tappe?,- Expected Loss (EL) = PD × LGD × EAD === SECTION 6: BANKING PRODUCTS & SERVICES ===,2020,2,banking_knowledge.txt | us_banking_knowledge.txt,Moderate,yes,yes,multilingual_fallback_finetuned
96,evaluation_multilingual,Auto,Auto -> Fine-Tuned,Latin,Quid est lavatio pecuniae et quae sunt tres gradus eius?,- Expected Loss (EL) = PD × LGD × EAD === SECTION 6: BANKING PRODUCTS & SERVICES ===,2020,2,banking_knowledge.txt | us_banking_knowledge.txt,Moderate,yes,yes,multilingual_fallback_finetuned
97,evaluation_multilingual,Auto,Auto -> Fine-Tuned,Esperanto,Kio estas monlavatado kaj kiuj estas la tri etapoj?,- Expected Loss (EL) = PD × LGD × EAD === SECTION 6: BANKING PRODUCTS & SERVICES ===,2046,1,banking_knowledge.txt,Moderate,yes,yes,multilingual_fallback_finetuned
98,evaluation_multilingual,Auto,Auto -> Fine-Tuned,Ido,Quala esas monlavadar e qua esas la tri stadi?,- Expected Loss (EL) = PD × LGD × EAD === SECTION 6: BANKING PRODUCTS & SERVICES ===,2048,1,banking_knowledge.txt,Moderate,yes,yes,multilingual_fallback_finetuned
99,evaluation_multilingual,Auto,Auto -> Fine-Tuned,Interlingua,Que es lavage de moneta e quales son le tres stadios?,- Expected Loss (EL) = PD × LGD × EAD === SECTION 6: BANKING PRODUCTS & SERVICES ===,2022,1,banking_knowledge.txt,Moderate,yes,yes,multilingual_fallback_finetuned
100,evaluation_multilingual,Auto,Auto -> Fine-Tuned,Swati,Lihanjelo lemali ngumiphi futsi yini ekunye?,- Expected Loss (EL) = PD × LGD × EAD === SECTION 6: BANKING PRODUCTS & SERVICES ===,2043,1,banking_knowledge.txt,Moderate,yes,yes,multilingual_fallback_finetuned
101,evaluation_multilingual,Auto,Auto -> Fine-Tuned,Tswana,Go twala madi ke eng le mekgwa e meraro ke efe?,- Expected Loss (EL) = PD × LGD × EAD === SECTION 6: BANKING PRODUCTS & SERVICES ===,2042,1,banking_knowledge.txt,Moderate,yes,yes,multilingual_fallback_finetuned
102,evaluation_multilingual,Auto,Auto -> Fine-Tuned,Tsonga,Ku hlambulula mali i yini na swiga-swiga swin'we?,- Expected Loss (EL) = PD × LGD × EAD === SECTION 6: BANKING PRODUCTS & SERVICES ===,2047,1,banking_knowledge.txt,Moderate,yes,yes,multilingual_fallback_finetuned
103,evaluation_multilingual,Auto,Auto -> Fine-Tuned,Venda,Tshiimiswa tsha u phasa iimali ndi tshinyi na mirado miraru?,- Expected Loss (EL) = PD × LGD × EAD === SECTION 6: BANKING PRODUCTS & SERVICES ===,2030,1,banking_knowledge.txt,Moderate,yes,yes,multilingual_fallback_finetuned
104,evaluation_multilingual,Auto,Auto -> Fine-Tuned,Ndebele,Ukuhlamula imali kuyini futhi izigaba ezintathu zini?,- Expected Loss (EL) = PD × LGD × EAD === SECTION 6: BANKING PRODUCTS & SERVICES ===,2033,1,banking_knowledge.txt,Moderate,yes,yes,multilingual_fallback_finetuned
105,evaluation_multilingual,Auto,Auto -> Fine-Tuned,Kinyarwanda,Gutakaza amafaranga ni iki kandi ibyiciro bitatu ni ibihe?,- Expected Loss (EL) = PD × LGD × EAD === SECTION 6: BANKING PRODUCTS & SERVICES ===,2031,1,banking_knowledge.txt,Moderate,yes,yes,multilingual_fallback_finetuned
106,evaluation_multilingual,Auto,Auto -> Fine-Tuned,Kirundi,Gutakaza amafaranga ni iki na gahinga gatatu ni iki?,- Expected Loss (EL) = PD × LGD × EAD === SECTION 6: BANKING PRODUCTS & SERVICES ===,2019,1,banking_knowledge.txt,Moderate,yes,yes,multilingual_fallback_finetuned
107,evaluation_multilingual,Auto,Auto -> Fine-Tuned,Lingala,Ko sunga mbongo ezali nini mpe mibu misato ezali nini?,- Expected Loss (EL) = PD × LGD × EAD === SECTION 6: BANKING PRODUCTS & SERVICES ===,2034,1,banking_knowledge.txt,Moderate,yes,yes,multilingual_fallback_finetuned
108,evaluation_multilingual,Auto,Auto -> Fine-Tuned,Kikuyu,Guthukuma buri ni kii na ndeto cia ikumi cia atatu ni ii?,- Expected Loss (EL) = PD × LGD × EAD === SECTION 6: BANKING PRODUCTS & SERVICES ===,2024,2,banking_knowledge.txt | us_banking_knowledge.txt,Moderate,yes,yes,multilingual_fallback_finetuned
109,evaluation_multilingual,Auto,Auto -> Fine-Tuned,Luo,Lupo pesa en ang'o kendo tenge adek en ang'o?,- Expected Loss (EL) = PD × LGD × EAD === SECTION 6: BANKING PRODUCTS & SERVICES ===,2032,1,banking_knowledge.txt,Moderate,yes,yes,multilingual_fallback_finetuned
110,evaluation_multilingual,Auto,Auto -> Fine-Tuned,Wolof,Lu tax la xaalis boole ak xaalis ak ñett yëgël yi?,- Banks also collect a photograph and may request PAN for tax-linked products or higher-risk profiles.,2032,1,banking_knowledge.txt,Moderate,yes,yes,multilingual_fallback_finetuned
111,evaluation_multilingual,Auto,Auto -> Fine-Tuned,Bambara,Wari kasigi nafa ye mun ye ani nɔgɔn sabaa ye?,- Expected Loss (EL) = PD × LGD × EAD === SECTION 6: BANKING PRODUCTS & SERVICES ===,2026,1,banking_knowledge.txt,Moderate,yes,yes,multilingual_fallback_finetuned
112,evaluation_multilingual,Auto,Auto -> Fine-Tuned,Fulani,Ko ɗum laawol peewi kudi koo annduɗo tati?,- Expected Loss (EL) = PD × LGD × EAD === SECTION 6: BANKING PRODUCTS & SERVICES ===,2015,1,banking_knowledge.txt,Moderate,yes,yes,multilingual_fallback_finetuned
113,evaluation_multilingual,Auto,Auto -> Fine-Tuned,Tigrinya,ምጥፋእ ገንዘብ እንታይ እዩ ከምኡ'ውን ሰለስተ ደረጃታቱ ምንታይ?,- Expected Loss (EL) = PD × LGD × EAD === SECTION 6: BANKING PRODUCTS & SERVICES ===,2026,1,banking_knowledge.txt,Moderate,yes,yes,multilingual_fallback_finetuned
114,evaluation_multilingual,Auto,Auto -> Fine-Tuned,Oromo,Maallaqni maxxanfamu maali fi sadarkaalee sadii maali?,- Expected Loss (EL) = PD × LGD × EAD === SECTION 6: BANKING PRODUCTS & SERVICES ===,2032,1,banking_knowledge.txt,Moderate,yes,yes,multilingual_fallback_finetuned
115,evaluation_multilingual,Auto,Auto -> Fine-Tuned,Sindhi,ماني لانڊرنگ ڇا آهي ۽ اهان جا ٽي مرحلا ڪهڙا آهن؟,- Expected Loss (EL) = PD × LGD × EAD === SECTION 6: BANKING PRODUCTS & SERVICES ===,2038,1,banking_knowledge.txt,Moderate,yes,yes,multilingual_fallback_finetuned
116,evaluation_multilingual,Auto,Auto -> Fine-Tuned,Pashto,د پیسو وینځل څه دي او درې مرحلې یې کومې دي؟,- Expected Loss (EL) = PD × LGD × EAD === SECTION 6: BANKING PRODUCTS & SERVICES ===,2029,1,banking_knowledge.txt,Moderate,yes,yes,multilingual_fallback_finetuned
117,evaluation_multilingual,Auto,Auto -> Fine-Tuned,Balochi,پیسگانی شستن چیش و سیا پایه چیست؟,- Expected Loss (EL) = PD × LGD × EAD === SECTION 6: BANKING PRODUCTS & SERVICES ===,2031,1,banking_knowledge.txt,Moderate,yes,yes,multilingual_fallback_finetuned
118,evaluation_multilingual,Auto,Auto -> Fine-Tuned,Kurdish (Kurmanji),Şuştina pere çi ye û sê qonaxên wê çi ne?,- Expected Loss (EL) = PD × LGD × EAD === SECTION 6: BANKING PRODUCTS & SERVICES ===,2038,1,banking_knowledge.txt,Moderate,yes,yes,multilingual_fallback_finetuned
119,evaluation_multilingual,Auto,Auto -> Fine-Tuned,Kurdish (Sorani),داشتنی پارە چییە و سێ قۆناغەکانی چین؟,- Expected Loss (EL) = PD × LGD × EAD === SECTION 6: BANKING PRODUCTS & SERVICES ===,2036,1,banking_knowledge.txt,Moderate,yes,yes,multilingual_fallback_finetuned
120,evaluation_multilingual,Auto,Auto -> Fine-Tuned,Assyrian Neo-Aramaic,ܡܘܕܝ ܗܘ ܫܝܦܐ ܕܕܗܒܐ ܘܡܘܕܝ ܐܝܢܐ ܬܠܬܐ ܕܪܓܐ?,- Expected Loss (EL) = PD × LGD × EAD === SECTION 6: BANKING PRODUCTS & SERVICES ===,2034,1,banking_knowledge.txt,Moderate,yes,yes,multilingual_fallback_finetuned
