id,set_name,mode_requested,mode_used,language,query,answer,latency_ms,source_count,sources,confidence,grounded_flag,available,route_reason
65,evaluation_queries,Fine-Tuned,Fine-Tuned,English,"A bank has CET1 of Rs. 400 crore, Additional Tier 1 of Rs. 80 crore, Tier 2 of Rs. 120 crore, and RWA of Rs. 5,500 crore. Calculate CAR and check against India's minimum.","Basel III (2010, post-financial crisis): Strengthened capital requirements:
- Minimum Common Equity Tier 1 (CET1): 4.5%
- Tier 1 Capital: 6%
- Total Capital: 8% (9% in India)
- Capital Conservation Buffer: 2.5%
- Countercyclical Buffer: 0-2.5%
- Leverage Ratio: Minimum 3%
- Liquidity Coverage Ratio (LCR): Banks must hold enough high-quality liquid assets to cover 30 days of net cash outflows. Minimum CAR under Basel III is 9% in India (RBI requirement), higher than Basel III's 8% global minimum.",2027,2,banking_knowledge.txt | us_banking_knowledge.txt,Moderate,yes,yes,finetuned_direct
66,evaluation_queries,Fine-Tuned,Fine-Tuned,English,Why does Basel III require a Leverage Ratio in addition to risk-based capital requirements?,"Basel III (2010, post-financial crisis): Strengthened capital requirements:
- Minimum Common Equity Tier 1 (CET1): 4.5%
- Tier 1 Capital: 6%
- Total Capital: 8% (9% in India)
- Capital Conservation Buffer: 2.5%
- Countercyclical Buffer: 0-2.5%
- Leverage Ratio: Minimum 3%
- Liquidity Coverage Ratio (LCR): Banks must hold enough high-quality liquid assets to cover 30 days of net cash outflows. Capital Adequacy Ratio (CAR): Also known as CRAR.",2039,1,banking_knowledge.txt,High,yes,yes,finetuned_direct
67,evaluation_queries,Fine-Tuned,Fine-Tuned,English,A bank's LCR falls to 85% during a stress period. What does this mean and what action is required?,"- Limited liability may apply when a third-party breach occurs and the customer reports the issue within the prescribed period. Customer Liability Principles:
- Zero liability may apply when the fraud is caused by contributory fraud, negligence, or a system deficiency on the bank side.",2038,2,banking_knowledge.txt | us_banking_knowledge.txt,Moderate,yes,yes,finetuned_direct
68,evaluation_queries,Fine-Tuned,Fine-Tuned,English,What is the difference between the Capital Conservation Buffer and the Countercyclical Buffer in terms of when each applies?,"Basel III (2010, post-financial crisis): Strengthened capital requirements:
- Minimum Common Equity Tier 1 (CET1): 4.5%
- Tier 1 Capital: 6%
- Total Capital: 8% (9% in India)
- Capital Conservation Buffer: 2.5%
- Countercyclical Buffer: 0-2.5%
- Leverage Ratio: Minimum 3%
- Liquidity Coverage Ratio (LCR): Banks must hold enough high-quality liquid assets to cover 30 days of net cash outflows. Regulation Z — Truth in Lending Act (TILA)
- Requires clear disclosure of loan terms and costs
- Annual Percentage Rate (APR) must be clearly stated
- Right of rescission: consumers can cancel certain loans within 3 days
- Applies to credit cards, mortgages, auto loans, personal loans",2040,2,banking_knowledge.txt | us_banking_knowledge.txt,High,yes,yes,finetuned_direct
69,evaluation_queries,Fine-Tuned,Fine-Tuned,English,Under what conditions can a regulator release the Countercyclical Buffer?,"- A delay in reporting can increase customer exposure depending on the facts of the case and the bank's policy framework. - Fraud review generally checks whether the compromise arose from customer negligence, third-party breach, or a system issue at the bank.",2037,2,banking_knowledge.txt | us_banking_knowledge.txt,Moderate,yes,yes,finetuned_direct
70,evaluation_queries,Fine-Tuned,Fine-Tuned,English,"A bank has HQLA of Rs. 2,000 crore and net cash outflows of Rs. 1,600 crore over 30 days. Does it meet the LCR requirement?","Currency Transaction Reports (CTRs)
   - Required for cash transactions exceeding $10,000 in a single day
   - Includes multiple transactions that together exceed $10,000
   - Must be filed within 15 days of the transaction
   - Applies to deposits, withdrawals, exchanges, and other payments Priority Sector Lending (PSL): RBI mandates that 40% of bank's net credit must go to priority sectors including agriculture, MSMEs, education, housing, and social infrastructure.",2037,2,us_banking_knowledge.txt | banking_knowledge.txt,High,yes,yes,finetuned_direct
71,evaluation_queries,Fine-Tuned,Fine-Tuned,English,What was the fundamental flaw in Basel II's treatment of off-balance-sheet exposures that Basel III addressed?,"Minimum CAR under Basel III is 9% in India (RBI requirement), higher than Basel III's 8% global minimum. ================================================================
SECTION 10: DODD-FRANK ACT KEY PROVISIONS
================================================================

OVERVIEW
The Dodd-Frank Wall Street Reform and Consumer Protection Act (2010)
was enacted in response to the 2008 financial crisis.",2057,2,banking_knowledge.txt | us_banking_knowledge.txt,Moderate,yes,yes,finetuned_direct
72,evaluation_queries,Fine-Tuned,Fine-Tuned,English,How does the NSFR differ from the LCR in terms of time horizon and what it measures?,How do CTR and STR reporting differ in India? - CTR covers cash transactions above the reporting threshold and is rule-based.,2047,2,banking_knowledge.txt | us_banking_knowledge.txt,High,yes,yes,finetuned_direct
73,evaluation_queries,Fine-Tuned,Fine-Tuned,English,A customer needs to transfer Rs. 1.5 lakhs instantly at 11 PM. Which payment system should they use and why?,NEFT (National Electronic Funds Transfer): Batch-based fund transfer system. IMPS (Immediate Payment Service): Instant fund transfer available 24x7.,2023,1,banking_knowledge.txt,High,yes,yes,finetuned_direct
74,evaluation_queries,Fine-Tuned,Fine-Tuned,English,A customer's debit card is used fraudulently and they report it 4 days after noticing. What is their liability under Regulation E?,"Regulation C — Home Mortgage Disclosure Act (HMDA)
- Requires banks to collect and report mortgage lending data
- Data used to identify discriminatory lending patterns
- Applies to banks making 25+ home purchase loans per year Fair Credit Reporting Act (FCRA)
- Regulates collection and use of consumer credit information
- Consumers have right to free annual credit report
- Must be notified if credit report used against them
- Can dispute inaccurate information — must be investigated within 30 days",2042,2,us_banking_knowledge.txt | banking_knowledge.txt,High,yes,yes,finetuned_direct
75,evaluation_queries,Fine-Tuned,Fine-Tuned,English,What is a Letter of Credit and how does it reduce counterparty risk in trade transactions?,"- Letter of Credit (LC): Bank guarantee for trade transactions. Customer Due Diligence (CDD)
   - Understand customer's business and expected transactions
   - Assess risk level: low, medium, high
   - Low risk: basic CDD sufficient
   - High risk: Enhanced Due Diligence (EDD) required",2026,2,banking_knowledge.txt | us_banking_knowledge.txt,High,yes,yes,finetuned_direct
76,evaluation_queries,Fine-Tuned,Fine-Tuned,English,What is the difference between a Cash Credit facility and an Overdraft facility?,- Overdraft: Credit facility allowing withdrawal beyond account balance up to a limit. - Cash Credit: Similar to overdraft but specifically for businesses against stock/debtors.,2032,2,banking_knowledge.txt | us_banking_knowledge.txt,High,yes,yes,finetuned_direct
77,evaluation_queries,Fine-Tuned,Fine-Tuned,English,A customer wants to know if their Rs. 6 lakh fixed deposit is protected under DICGC insurance. What is the answer and why?,"Suspicious Activity      | SAR ($5,000+)                    | STR (no minimum)
Deposit Insurance        | $250,000 (FDIC)                  | ₹5 lakh (DICGC)
Capital Adequacy         | Basel III (8% minimum)            | Basel III (9% minimum)
KYC Framework            | FinCEN CDD Rule                  | RBI KYC Master Direction - Coverage can be higher when the same customer holds funds in different ownership categories, such as single and joint accounts.",2043,2,us_banking_knowledge.txt | banking_knowledge.txt,High,yes,yes,finetuned_direct
78,evaluation_queries,Fine-Tuned,Fine-Tuned,English,What is UPI and how does it differ from IMPS in terms of the underlying infrastructure?,"Priority Sector Lending (PSL): RBI mandates that 40% of bank's net credit must go to priority sectors including agriculture, MSMEs, education, housing, and social infrastructure. How do CTR and STR reporting differ in India?",2060,2,banking_knowledge.txt | us_banking_knowledge.txt,High,yes,yes,finetuned_direct
79,evaluation_queries,Fine-Tuned,Fine-Tuned,English,What is a Demat account and which two depositories manage them in India?,"Demat Account: Electronic account to hold securities. Nomination and Deposit Claims:
- Nomination helps banks release deposit balances more smoothly after the account holder's death.",2026,1,banking_knowledge.txt,High,yes,yes,finetuned_direct
80,evaluation_queries,Fine-Tuned,Fine-Tuned,English,What is the difference between a Recurring Deposit and a Fixed Deposit?,"Recurring Deposit (RD): Fixed monthly deposit for a fixed period earning interest. Nomination and Deposit Claims:
- Nomination helps banks release deposit balances more smoothly after the account holder's death.",2019,2,banking_knowledge.txt | us_banking_knowledge.txt,High,yes,yes,finetuned_direct
81,evaluation_queries,Auto,Auto -> Fine-Tuned,English,"Compare the AML reporting obligations of banks in the United States and India — thresholds, timelines, and receiving authorities.","Financial Intelligence Unit - India (FIU-IND): Nodal agency for receiving and analyzing suspicious transaction reports. ================================================================
SECTION 5: FEDERAL RESERVE REGULATIONS
================================================================

OVERVIEW
The Federal Reserve (Fed) is the central bank of the United States.",2043,2,banking_knowledge.txt | us_banking_knowledge.txt,High,yes,yes,openai_unavailable
82,evaluation_queries,Auto,Auto -> Fine-Tuned,English,Compare KYC re-verification requirements under FinCEN rules and RBI Master Direction on KYC.,"Suspicious Activity      | SAR ($5,000+)                    | STR (no minimum)
Deposit Insurance        | $250,000 (FDIC)                  | ₹5 lakh (DICGC)
Capital Adequacy         | Basel III (8% minimum)            | Basel III (9% minimum)
KYC Framework            | FinCEN CDD Rule                  | RBI KYC Master Direction Customer Identification and Verification
   - Collect: legal name, date of birth, address, ID number
   - Verify: government-issued ID, passport, driver's license
   - Enhanced verification for high-risk customers",2057,2,us_banking_knowledge.txt | banking_knowledge.txt,High,yes,yes,openai_unavailable
83,evaluation_queries,Auto,Auto -> Fine-Tuned,English,What is the difference between the U.S. Bank Secrecy Act and India's Prevention of Money Laundering Act in terms of scope and obligations?,"Prevention of Money Laundering Act (PMLA) 2002: India's primary AML legislation. OVERVIEW
The Bank Secrecy Act (BSA), enacted in 1970, is the primary U.S.",2023,2,us_banking_knowledge.txt | banking_knowledge.txt,High,yes,yes,openai_unavailable
84,evaluation_queries,Auto,Auto -> Fine-Tuned,English,How does Basel III capital adequacy implementation differ between India and the global BIS standard?,"Minimum CAR under Basel III is 9% in India (RBI requirement), higher than Basel III's 8% global minimum. Suspicious Activity      | SAR ($5,000+)                    | STR (no minimum)
Deposit Insurance        | $250,000 (FDIC)                  | ₹5 lakh (DICGC)
Capital Adequacy         | Basel III (8% minimum)            | Basel III (9% minimum)
KYC Framework            | FinCEN CDD Rule                  | RBI KYC Master Direction",2053,2,banking_knowledge.txt | us_banking_knowledge.txt,High,yes,yes,openai_unavailable
85,evaluation_queries,Auto,Auto -> Fine-Tuned,English,"Compare FDIC deposit insurance in the U.S. with DICGC deposit insurance in India — limits, coverage, and exclusions.","Suspicious Activity      | SAR ($5,000+)                    | STR (no minimum)
Deposit Insurance        | $250,000 (FDIC)                  | ₹5 lakh (DICGC)
Capital Adequacy         | Basel III (8% minimum)            | Basel III (9% minimum)
KYC Framework            | FinCEN CDD Rule                  | RBI KYC Master Direction What is the FDIC insurance limit?",2052,2,us_banking_knowledge.txt | banking_knowledge.txt,High,yes,yes,openai_unavailable
86,evaluation_queries,Auto,Auto -> Fine-Tuned,English,How do suspicious transaction reporting timelines compare between the U.S. and India?,Financial Intelligence Unit - India (FIU-IND): Nodal agency for receiving and analyzing suspicious transaction reports. How do CTR and STR reporting differ in India?,2040,2,banking_knowledge.txt | us_banking_knowledge.txt,High,yes,yes,openai_unavailable
87,evaluation_queries,Auto,Auto -> Fine-Tuned,English,Compare the Beneficial Ownership rules in the U.S. and India — thresholds and disclosure requirements.,"Customer Due Diligence (CDD)
   - Banks must understand the nature and purpose of customer relationships
   - Must identify and verify beneficial owners of legal entity customers
   - Beneficial owner = any individual owning 25% or more of a legal entity
   - Must conduct ongoing monitoring of customer transactions How do CTR and STR reporting differ in India?",2041,2,us_banking_knowledge.txt | banking_knowledge.txt,High,yes,yes,openai_unavailable
88,evaluation_queries,Auto,Auto -> Fine-Tuned,English,What are the key differences between the U.S. CECL model and India's NPA provisioning framework?,"- It materially affects reserves, provisioning, model governance, and documentation expectations for credit portfolios. FRAMEWORK
================================================================

OVERVIEW
Money laundering is the process of making illegally obtained money appear legitimate.",2039,1,us_banking_knowledge.txt,High,yes,yes,openai_unavailable
89,evaluation_queries,Auto,Auto -> Fine-Tuned,English,"A bank is onboarding a high-net-worth individual from a high-risk jurisdiction who is also a PEP and wants to make a large cash deposit. Walk through every KYC, AML, and reporting obligation.","SPECIFIC)
- Large cash deposits inconsistent with customer's business
- Frequent wire transfers to high-risk jurisdictions
- Customers who avoid reporting thresholds (structuring)
- Rapid movement of funds through multiple accounts
- Transactions with no apparent business purpose
- Use of shell companies or nominee accounts
- Sudden large changes in transaction patterns Red Flags for Suspicious Transactions:
- Unusual large cash deposits or withdrawals
- Multiple transactions just below reporting thresholds (structuring)
- Transactions inconsistent with customer's business profile
- Rapid movement of funds through multiple accounts
- Transactions involving high-risk jurisdictions",2040,2,us_banking_knowledge.txt | banking_knowledge.txt,High,yes,yes,openai_unavailable
90,evaluation_queries,Auto,Auto -> Fine-Tuned,English,"How do CRR, SLR, and the repo rate interact to determine how much a bank can lend?",Reverse Repo Rate: The rate at which RBI borrows money from commercial banks. Cash Reserve Ratio (CRR): The percentage of a bank's total deposits that must be kept as reserves with RBI.,2021,1,banking_knowledge.txt,High,yes,yes,openai_unavailable
91,evaluation_queries,Auto,Auto -> Fine-Tuned,English,A bank's CASA ratio drops while its NPA ratio rises at the same time. What does this combination signal about the bank's financial health?,Cash Reserve Ratio (CRR): The percentage of a bank's total deposits that must be kept as reserves with RBI. Measures how efficiently a bank uses its assets.,2045,1,banking_knowledge.txt,Moderate,yes,yes,openai_unavailable
92,evaluation_queries,Auto,Auto -> Fine-Tuned,English,How does the Capital Conservation Buffer interact with the minimum CET1 requirement when a bank is under stress?,"Basel III (2010, post-financial crisis): Strengthened capital requirements:
- Minimum Common Equity Tier 1 (CET1): 4.5%
- Tier 1 Capital: 6%
- Total Capital: 8% (9% in India)
- Capital Conservation Buffer: 2.5%
- Countercyclical Buffer: 0-2.5%
- Leverage Ratio: Minimum 3%
- Liquidity Coverage Ratio (LCR): Banks must hold enough high-quality liquid assets to cover 30 days of net cash outflows. Minimum CAR under Basel III is 9% in India (RBI requirement), higher than Basel III's 8% global minimum.",2029,2,banking_knowledge.txt | us_banking_knowledge.txt,High,yes,yes,openai_unavailable
93,evaluation_queries,Auto,Auto -> Fine-Tuned,English,A bank wants to improve both its LCR and its NSFR simultaneously. What changes to its balance sheet would achieve both?,"- A delay in reporting can increase customer exposure depending on the facts of the case and the bank's policy framework. Systemic Risk Oversight
- Financial Stability Oversight Council (FSOC) created
- Identifies and monitors systemic risks to U.S.",2013,2,us_banking_knowledge.txt | banking_knowledge.txt,Moderate,yes,yes,openai_unavailable
94,evaluation_queries,Auto,Auto -> Fine-Tuned,English,"How does loan restructuring affect NPA classification, provisioning requirements, and the bank's CAR simultaneously?","- A delay in reporting can increase customer exposure depending on the facts of the case and the bank's policy framework. Priority Sector Lending (PSL): RBI mandates that 40% of bank's net credit must go to priority sectors including agriculture, MSMEs, education, housing, and social infrastructure.",2018,1,banking_knowledge.txt,Moderate,yes,yes,openai_unavailable
95,evaluation_queries,Auto,Auto -> Fine-Tuned,English,"A central bank raises the repo rate by 50 basis points. Trace the full effect on MCLR, EBLR-linked loans, deposit rates, NIM, and credit demand.","External Benchmark Lending Rate (EBLR): From October 2019, floating rate loans for retail and MSMEs must be linked to external benchmarks like RBI repo rate. === SECTION 1: RBI GUIDELINES & MONETARY POLICY ===

The Reserve Bank of India (RBI) is India's central bank and monetary authority.",2054,1,banking_knowledge.txt,Moderate,yes,yes,openai_unavailable
96,evaluation_queries,Auto,Auto -> Fine-Tuned,English,How do FATF grey-listing and Basel III capital requirements interact for a bank operating in a grey-listed jurisdiction?,"Basel III (2010, post-financial crisis): Strengthened capital requirements:
- Minimum Common Equity Tier 1 (CET1): 4.5%
- Tier 1 Capital: 6%
- Total Capital: 8% (9% in India)
- Capital Conservation Buffer: 2.5%
- Countercyclical Buffer: 0-2.5%
- Leverage Ratio: Minimum 3%
- Liquidity Coverage Ratio (LCR): Banks must hold enough high-quality liquid assets to cover 30 days of net cash outflows. Minimum Capital Requirements (credit, market, operational risk)
2.",2034,2,banking_knowledge.txt | us_banking_knowledge.txt,Moderate,yes,yes,openai_unavailable
97,evaluation_queries,Auto,Auto -> Fine-Tuned,English,A bank's Net NPA ratio is 3.2% and its PCR is 58%. What does this tell you about the bank's risk position and what should it do?,"Priority Sector Lending (PSL): RBI mandates that 40% of bank's net credit must go to priority sectors including agriculture, MSMEs, education, housing, and social infrastructure. === SECTION 2: CREDIT RISK MANAGEMENT ===

Credit risk is the risk of loss arising from a borrower's failure to repay a loan or meet contractual obligations.",2043,2,banking_knowledge.txt | us_banking_knowledge.txt,Moderate,yes,yes,openai_unavailable
98,evaluation_queries,Auto,Auto -> Fine-Tuned,English,"A fintech company applies for a banking license. What KYC, AML, and capital adequacy requirements would it need to meet from day one?","Currency Transaction Reports (CTRs)
   - Required for cash transactions exceeding $10,000 in a single day
   - Includes multiple transactions that together exceed $10,000
   - Must be filed within 15 days of the transaction
   - Applies to deposits, withdrawals, exchanges, and other payments Customer Identification and Verification
   - Collect: legal name, date of birth, address, ID number
   - Verify: government-issued ID, passport, driver's license
   - Enhanced verification for high-risk customers",2044,2,us_banking_knowledge.txt | banking_knowledge.txt,Moderate,yes,yes,openai_unavailable
99,evaluation_queries,Auto,Auto -> Fine-Tuned,English,A bank discovers that a long-standing corporate customer has been using shell companies for layering. What is the bank's legal obligation under PMLA and BSA?,"Customer Identification and Verification
   - Collect: legal name, date of birth, address, ID number
   - Verify: government-issued ID, passport, driver's license
   - Enhanced verification for high-risk customers - Bank Guarantee (BG): Bank's commitment to pay if the customer defaults.",2046,2,banking_knowledge.txt | us_banking_knowledge.txt,Moderate,yes,yes,openai_unavailable
100,evaluation_queries,Auto,Auto -> Fine-Tuned,English,"Interest rates are rising and a bank has a large portfolio of fixed-rate loans. How does this affect NIM, and what hedging strategies are available?",Fixed Deposit (FD): Term deposit with fixed interest rate for fixed tenure. RBI deregulated savings account interest rates in 2011.,2021,2,banking_knowledge.txt | us_banking_knowledge.txt,Moderate,yes,yes,openai_unavailable
101,evaluation_queries,Auto,Auto -> Fine-Tuned,English,"A bank has total deposits of Rs. 80,000 crore. Calculate the amounts locked in CRR and SLR and the funds available for lending.","Cash Reserve Ratio (CRR): The percentage of a bank's total deposits that must be kept as reserves with RBI. Currency Transaction Reports (CTRs)
   - Required for cash transactions exceeding $10,000 in a single day
   - Includes multiple transactions that together exceed $10,000
   - Must be filed within 15 days of the transaction
   - Applies to deposits, withdrawals, exchanges, and other payments",2044,2,banking_knowledge.txt | us_banking_knowledge.txt,High,yes,yes,openai_unavailable
102,evaluation_queries,Auto,Auto -> Fine-Tuned,English,"Calculate the Expected Loss for a commercial loan portfolio: PD 6%, LGD 45%, EAD Rs. 50 crore.","- Loss Given Default (LGD): The percentage of exposure that will be lost if a borrower defaults, after accounting for recovery. - Expected Loss (EL) = PD × LGD × EAD",2040,2,banking_knowledge.txt | us_banking_knowledge.txt,High,yes,yes,openai_unavailable
103,evaluation_queries,Auto,Auto -> Fine-Tuned,English,"A bank reports net income of Rs. 900 crore, total assets of Rs. 75,000 crore, and shareholders equity of Rs. 8,000 crore. Calculate ROA and ROE and assess both.",Return on Assets (ROA): Net Income / Total Assets. Return on Equity (ROE): Net Income / Shareholders' Equity.,2043,1,banking_knowledge.txt,High,yes,yes,openai_unavailable
104,evaluation_queries,Auto,Auto -> Fine-Tuned,English,"A bank has interest income of Rs. 1,200 crore, interest expense of Rs. 750 crore, and average earning assets of Rs. 18,000 crore. Calculate NIM.","=== SECTION 8: FINANCIAL RATIOS & ANALYSIS ===

Net Interest Margin (NIM): (Interest Income - Interest Expense) / Average Earning Assets. Return on Assets (ROA): Net Income / Total Assets.",2033,2,banking_knowledge.txt | us_banking_knowledge.txt,High,yes,yes,openai_unavailable
105,evaluation_queries,Auto,Auto -> Fine-Tuned,English,A bank's Cost-to-Income ratio is 62%. What does this mean and what would need to change to bring it below 50%?,Cost to Income Ratio: Operating Expenses / Net Income. Good ratio: below 50%.,2018,2,banking_knowledge.txt | us_banking_knowledge.txt,High,yes,yes,openai_unavailable
106,evaluation_queries,Auto,Auto -> Fine-Tuned,English,"A bank has CASA deposits of Rs. 25,000 crore out of total deposits of Rs. 60,000 crore. Calculate the CASA ratio and explain its significance.","Cash Reserve Ratio (CRR): The percentage of a bank's total deposits that must be kept as reserves with RBI. STRUCTURING (ILLEGAL)
Structuring is breaking up transactions to avoid the $10,000 CTR threshold.",2026,2,banking_knowledge.txt | us_banking_knowledge.txt,Moderate,yes,yes,openai_unavailable
107,evaluation_queries,Auto,Auto -> Fine-Tuned,English,"A bank's gross advances are Rs. 90,000 crore and total deposits are Rs. 1,10,000 crore. Calculate the Credit-Deposit ratio and assess the liquidity implication.",Credit Deposit (CD) Ratio: Total Loans / Total Deposits. Cash Reserve Ratio (CRR): The percentage of a bank's total deposits that must be kept as reserves with RBI.,2059,2,banking_knowledge.txt | us_banking_knowledge.txt,High,yes,yes,openai_unavailable
108,evaluation_queries,Auto,Auto -> Fine-Tuned,English,"A bank has Tier 1 capital of Rs. 700 crore and total exposure of Rs. 22,000 crore. Does it meet the Basel III Leverage Ratio requirement?","Basel III (2010, post-financial crisis): Strengthened capital requirements:
- Minimum Common Equity Tier 1 (CET1): 4.5%
- Tier 1 Capital: 6%
- Total Capital: 8% (9% in India)
- Capital Conservation Buffer: 2.5%
- Countercyclical Buffer: 0-2.5%
- Leverage Ratio: Minimum 3%
- Liquidity Coverage Ratio (LCR): Banks must hold enough high-quality liquid assets to cover 30 days of net cash outflows. NATIONAL BANK REQUIREMENTS
- Must maintain minimum capital ratios
- Tier 1 Capital Ratio: minimum 6%
- Total Capital Ratio: minimum 8%
- Leverage Ratio: minimum 4%
- Well-capitalized banks: Tier 1 ≥ 8%, Total ≥ 10%",2027,2,banking_knowledge.txt | us_banking_knowledge.txt,High,yes,yes,openai_unavailable
109,evaluation_queries,Auto,Auto -> Fine-Tuned,English,A customer asks whether their joint account with a spouse and their individual savings account at the same bank are each insured up to the FDIC limit separately.,"- Coverage can be higher when the same customer holds funds in different ownership categories, such as single and joint accounts. - The standard FDIC insurance amount is $250,000 per depositor, per insured bank, per ownership category.",2032,1,us_banking_knowledge.txt,High,yes,yes,openai_unavailable
110,evaluation_queries,Auto,Auto -> Fine-Tuned,English,A bank employee is approached by a customer offering a bribe to approve a loan without proper KYC. What are the bank's obligations under AML and whistleblower rules?,"=== SECTION 2: CREDIT RISK MANAGEMENT ===

Credit risk is the risk of loss arising from a borrower's failure to repay a loan or meet contractual obligations. How do CTR and SAR rules differ in the U.S.?",2019,2,banking_knowledge.txt | us_banking_knowledge.txt,Moderate,yes,yes,openai_unavailable
111,evaluation_queries,Auto,Auto -> Fine-Tuned,English,A customer insists their transaction is legitimate but refuses to explain the source of funds. Can the bank file an STR without informing the customer?,"- Coverage can be higher when the same customer holds funds in different ownership categories, such as single and joint accounts. - Structuring, unusual layering, high-risk geographies, or activity inconsistent with customer profile can trigger STR review.",2032,2,us_banking_knowledge.txt | banking_knowledge.txt,High,yes,yes,openai_unavailable
112,evaluation_queries,Auto,Auto -> Fine-Tuned,English,A corporate customer changes its beneficial ownership structure so that no individual now owns more than 24%. Does this remove the CDD obligation?,"Customer Due Diligence (CDD)
   - Banks must understand the nature and purpose of customer relationships
   - Must identify and verify beneficial owners of legal entity customers
   - Beneficial owner = any individual owning 25% or more of a legal entity
   - Must conduct ongoing monitoring of customer transactions - Must identify all individuals owning 25% or more
- Must identify one individual with significant management control
- Beneficial owners must provide: name, DOB, address, ID number
- Banks must verify this information",2023,2,us_banking_knowledge.txt | banking_knowledge.txt,High,yes,yes,openai_unavailable
113,evaluation_queries,Auto,Auto -> Fine-Tuned,English,A bank in India receives a request for customer data from a foreign regulator. What is the correct procedure under RBI guidelines?,"=== SECTION 1: RBI GUIDELINES & MONETARY POLICY ===

The Reserve Bank of India (RBI) is India's central bank and monetary authority. It was established on April 1, 1935, under the Reserve Bank of India Act, 1934.",2039,1,banking_knowledge.txt,High,yes,yes,openai_unavailable
114,evaluation_queries,Auto,Auto -> Fine-Tuned,English,A payment of Rs. 4.8 lakhs is made via wire transfer to an account in a FATF non-compliant jurisdiction. Does this trigger a reporting obligation?,- Cross Border Wire Transfer Report (CWTR): All cross-border transactions above Rs. Current Account: Non-interest bearing account for businesses.,2023,1,banking_knowledge.txt,Moderate,yes,yes,openai_unavailable
115,evaluation_queries,Auto,Auto -> Fine-Tuned,English,A customer claims that splitting a Rs. 15 lakh transaction into three parts over three branches on the same day is legal. Is it and what should the bank do?,"- Coverage can be higher when the same customer holds funds in different ownership categories, such as single and joint accounts. - The standard FDIC insurance amount is $250,000 per depositor, per insured bank, per ownership category.",2052,2,us_banking_knowledge.txt | banking_knowledge.txt,Moderate,yes,yes,openai_unavailable
116,evaluation_queries,Auto,Auto -> Fine-Tuned,English,A customer's loan was written off two years ago. They now want to open a new account. What is the bank's obligation?,- Bank Guarantee (BG): Bank's commitment to pay if the customer defaults. - A delay in reporting can increase customer exposure depending on the facts of the case and the bank's policy framework.,2024,1,banking_knowledge.txt,Moderate,yes,yes,openai_unavailable
117,evaluation_queries,Auto,Auto -> Fine-Tuned,English,"Explain the difference between a Non-Performing Asset, a Stressed Asset, and a Written-Off Asset.","Stressed Assets: Include NPAs, restructured loans, and written-off assets. Non-Performing Assets (NPA): A loan is classified as NPA when interest or principal remains overdue for more than 90 days.",2030,2,banking_knowledge.txt | us_banking_knowledge.txt,High,yes,yes,openai_unavailable
118,evaluation_queries,Auto,Auto -> Fine-Tuned,English,What is the difference between the Marginal Standing Facility and the Liquidity Adjustment Facility?,Liquidity Adjustment Facility (LAF): A framework through which RBI manages short-term liquidity using repo and reverse repo operations. Marginal Standing Facility (MSF): Rate at which banks can borrow overnight funds from RBI against government securities.,2033,2,banking_knowledge.txt | us_banking_knowledge.txt,High,yes,yes,openai_unavailable
119,evaluation_queries,Auto,Auto -> Fine-Tuned,English,A customer asks why their EBLR-linked home loan EMI increased even though they did not miss any payments. Explain what happened.,"External Benchmark Lending Rate (EBLR): From October 2019, floating rate loans for retail and MSMEs must be linked to external benchmarks like RBI repo rate. Loan Classification by Security:
- Secured Loans: Backed by collateral (home loans, auto loans, gold loans)
- Unsecured Loans: No collateral (personal loans, credit cards)",2038,2,banking_knowledge.txt | us_banking_knowledge.txt,Moderate,yes,yes,openai_unavailable
120,evaluation_queries,Auto,Auto -> Fine-Tuned,English,What is the difference between Gross NPA ratio and Net NPA ratio and why do analysts look at both?,Gross NPA Ratio: Gross NPAs / Gross Advances. Net NPA Ratio: Net NPAs / Net Advances.,2028,1,banking_knowledge.txt,High,yes,yes,openai_unavailable
